author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Ashley,/gp/profile/amzn1.account.AFVPHJ7W2XVHJROTAUPJ7FKFMQTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2019",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"We took our baby to the beach and loved this little pool.Inflated, filled with water to a height we were comfortable with, and didn't have to worry about him wandering in the lake.He enjoyed sand, water, and sun without having to go too far!Packed up in the summer stuff and can't wait to use again next year!",Perfect for Baby at the Beach,Verified Purchase,One person found this helpful,8734965,6,28,Public
Amazon Customer,/gp/profile/amzn1.account.AF5RPLVBTYUSNMFWWTURFVFD5AJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,"It was difficult to inflate because the 4 tubes intended to receive the air were sealed shut at the bottom. I had to use an awl to puncture them (very carefully, without puncturing the pool itself) in order for the air to go in. Also had to buy a bicycle pump. No way anyone could blow it up themselves.",Air tubes sealed shut,Verified Purchase,One person found this helpful,6702085,,,
Kevin Rene,/gp/profile/amzn1.account.AG3SFW6VQZ356VZO7KLUHX6LCDJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2020",1,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,2.0 out of 5 stars,"The pool is absurdly small.  I’m sorry to the reviewers who lauded it as a great ball pit, but unless you have a 12-pound infant, there is no way it can be used as a ball pit.  The stock photo on the box showing a fairly large toddler splashing in it is totally unrealistic.  I should have measured it out first.  My 18.5-pound baby is spilling out of it, as you can see in the photo.  If you’re looking for a baby pool to use as a toy play area or ball pit, get a bigger size.  It would work fine as a small pool filled with water.  Pros are that the pool is durable and very cushiony on the bottom.",Teeny tiny Barbie-sized pool,Verified Purchase,,3909140,4,14,Public
Maureen,/gp/profile/amzn1.account.AGEU6RBBHL4F75PMD4BA5BLTB4TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,The company is a great company to work with.Probably the most responsive with answering questions that I have experienced with Amazon.The pool is big and exactly what I was looking for.Great for a party of children or a few adults.We used an air pump but have since acquired a pool hand pump.It was not expensive and works really well for other blow up items and I'm sure it would work well for the large pool when we need to pump it up again.,Great Pool,Verified Purchase,,5874285,3,13,Public
Windy Bettis,/gp/profile/amzn1.account.AHPFR2E4DJIVXSML7P5VBTNOKO6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Used this pool when pulling the engine from my 69 Chevelle.  I inflated it and slid it under the engine and transmission top catch all the vehicle fluids that drain out when pulling the engine and transmission.  The construction allowed me to lift the pool and pour the fluids into a five gallon bucket for disposal.  After used for it's intent, deflate and toss in the trash.",PLEASED,Verified Purchase,,4042031,3,44,Public
April Wolfe,/gp/profile/amzn1.account.AGXKT7GBV6JYTGEFE54MWSYAOGHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,1.0 out of 5 stars,Sprung a leak after first use. Very disappointed because my return window closed as I bough it before we could actually pull it out and use it. Not a happy customer ☹️,Go with a plastic pool.,Verified Purchase,One person found this helpful,2704154,14,42,Public
Jamie,/gp/profile/amzn1.account.AGZ72OAZF6O5EEAJVUZYYQUSA32A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2019",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"This is the second time I've purchased this little baby pool. We use it as a ball pit for our 10 month old. Our first one lasted about four months before getting a hole in it somehow. For 10 bucks though, I'd say that's not too bad. Would purchase again. Love the colors and great size for a little one.",Second time I've purchased this pool. Great deal.,Verified Purchase,,1771862,55,65,Public
Kayla Evans,/gp/profile/amzn1.account.AHX2MDU7AYNGJCVXGOVCMZ62OD3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2016",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"Used to allow my son to play on the beach under an umbrella and it was PERFECT.Very easy to blow up in a matter of minutes and easy to deflate as well to pack up. I liked the height after blown up which was enough to allow my 9 month old to sit up against the sides and still have support for the water. I liked the blown up ridge bottom allowing for comfort while my baby played in it. This was a great, cheap remedy to help this momma keep her son occupied. Great little pool!",Small compact and perfectly sized for infant or toddler!,Verified Purchase,2 people found this helpful,5045347,64,88,Public
mamunro,/gp/profile/amzn1.account.AFR5HWRCWZSPQGXPPP4TMEVNHWFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Small. Just the right size for the under 1 yr old crowd.  The bottom is puffy, so soft on baby's bottom. The sides are sturdy.  Room for the little one's favorite water toys.  We used a pump to inflate it, as each ring requires inflating individually.  Great for my grandson's first pool!!",My 7 month old grandson loves his pool!,Verified Purchase,,726174,33,182,Public
Lorena,/gp/profile/amzn1.account.AFL5YIBVAVCXV3SVN2I7I7TFPP4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"This pool is the perfect size for our very active 16-month-old grandson. We place it on top of exercise mats on our patio for padding and protection, and it has withstood all the busy play and climbing in and out that our grandson has dished out. He will probably need a larger pool next summer, but this was perfect for now.",Cute and Perfect Size for Toddler,Verified Purchase,,2237694,25,38,Public
Carmen T,/gp/profile/amzn1.account.AHNCU4SY767K2KF67GMFPU6IO34A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,The pool was a lot smaller then I was expecting but that's on me. It was bought for my 18 month grandson so it actually worked out ok. It's a good introduction to water size for him. I didn't give it a 5 star for durability because it's inflatable and of coarse will eventually get a hole. I am however very happy with it for what I paid for it and it did meet my expectations.,Fun tiny pool.,Verified Purchase,,5362582,4,29,Public
michelle helm,/gp/profile/amzn1.account.AE23DLIO5W2OEZEUWPDAB4S7AIVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2018",1,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,This doggie shower makes it so much easier especially for timid dogs. The flow is controllable so the dog does not panic with the sound of rushing water. I have 2 Pomeranians and they are not fighting to get away when we use this hand held shower washer. But I did have to buy this adapter which replaces the cone shaped piece that comes with the shower. For some reason the threads dont line up and it would not fit on any of our 4 outdoor water spigots. With the adapter it works perfect,Excellent doggie shower but needs an adapter for outdoor water spigot,Verified Purchase,,479266,69,138,Public
Love this!,/gp/profile/amzn1.account.AG7TZCG5VF3YAVDD5IQ7G76BJ5PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2018",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"This is a great little pool for my 11 month old grand daughter.  It is easy to blow up, in just minutes (I'm 66), and it is the perfect size for keeping track of her as she plays in it.  (I can reach across the width of it......she is never out of arms reach).  I only put 4 gallons of water in it....enough to play, but not too deep.  It is perfect for these hot humid summer afternoons.  I did not inflate the bottom part.....it didn't seem necessary.  SO glad I purchased it for her.",Great little pool!!,Verified Purchase,One person found this helpful,1034129,82,38,Public
Marie33kl,/gp/profile/amzn1.account.AGJHBER7DOTPFKZBFMEC6GQ4H3EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2019",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,3.0 out of 5 stars,"This was not the easiest item to inflate. And it was not round once we had it fully inflated. It has a pentagon (5-sided) shape, which doesn't look that great. The bottom portion does not inflate to nearly the cushy level pictured on the item's box. This item doesn't feel all that durable either.",Not round shaped when inflated. Average quality.,Verified Purchase,,15279,884,227,Public
Debbie,/gp/profile/amzn1.account.AHWAJF4SCA7OVYXSKH7C3IDZJKEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"The pool is just the right size for my 8 mo. old. She has just enough space for toys. I like how the floor is inflatable also creating a cushion for tile floors. I don't recommend it for dirt or grass unless you put a plastic or fabric underneath to avoid creating any pinholes. It's not to tall, which makes it safe for the infant no to have to much water. It came with a cute DIY lifeguard id.  It's a good buy.",Great kiddie pool,Verified Purchase,,9072293,2,16,Public
Joey,/gp/profile/amzn1.account.AG4RFHWBB4VYK6CHN2HUADFOSF6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"Is almost exactly as the picture, well made and packed, the only difference it’s not shown in picture is that warnings are all over the yellow color, I didn’t like it but still making its function, I bough this size so I can put it at my balcony, my baby is 12 months old  just for 1 baby at time",Good,Verified Purchase,,2368756,9,44,Public
Kyann,/gp/profile/amzn1.account.AHHFBDXOLB5NI3IRF2GHZWOBYIRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my two granddaughters aged 4 & 5 just to use at the beach.  They both sat in it and played together making our time at the beach so much more enjoyable.  We just rinsed it off in the ocean and it was good to go for the next day.  It’s very durable.  We loved it!!,Great little pool!!,Verified Purchase,,1526184,20,67,Public
Susan,/gp/profile/amzn1.account.AHBHBRD6DYBYM4QRH4M2KETONJUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2018",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"This was purchased for use at granny's house this past summer for my little 6 month old granddaughter who had just learned to sit up by herself. The pool is easy to blow up and very cushy and comfortable, even on the bottom. I want a larger one for ME!!  It was easy to clean and deflate for next year. The bright colors are adorable. The baby had a ball splashing and playing.",Wonderful Pool For A Baby,Verified Purchase,,40295,544,157,Public
Add2Cart,/gp/profile/amzn1.account.AGNXWV35CTT3N4GDPEGZHMDA3KVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 1, 2019",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I needed a small inflatable pool for a kid’s game. I read the size in the description, but it’s still much bigger than I thought it would be. Apparently the little girl in the picture isn’t that little. Takes a while to inflate because each color is inflated separately. But it’s very durable. And the colors are nice and bright.",Bigger than it looks,Verified Purchase,One person found this helpful,52504,418,215,Public
Amazon Customer,/gp/profile/amzn1.account.AFDUOT5HIO4T7YMHCHKEQMMBPS4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2019",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my 16 month old to use as a ball pit. We had went through 3 different styles of ballpits in a month. This one seems to be the best so far. And a really great price!Not too big and not too small. Perfect for my so. To play in.,Perfect for a ball pit,Verified Purchase,,3961401,150,127,Public
Regina C. Butler,/gp/profile/amzn1.account.AEXZPGBFO7D7MZYM6GHMVUDWB7VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2021",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,3.0 out of 5 stars,The reviews told me this pool was too small. During CoVid there was a lack of swimming pools. This was one of the only ones that were left on Amazon. I ended up not ordering it b/c of the size of the pool. I felt it was not going to be a good purchase.,Never ordered it,Verified Purchase,,5367541,0,51,Public
Mirtha A.,/gp/profile/amzn1.account.AHPVI7PM4OHJGMB6XITARJYDYWZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I'm not using it as a pool for a child, but to shower my elderly father.  Works perfectly for that application.  I purchased an electric pump to make it easier to inflate, but it's not necessary.  I'm positive it would be a perfect little pool for a baby.",Perfect little pool!,Verified Purchase,,202693,107,66,Public
Timothy Makaro,/gp/profile/amzn1.account.AH35XZ2PUGV6KWIDKJSDHQFAXG4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 28, 2016",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,1.0 out of 5 stars,"I ordered this pool because I thought it would be perfect to bring to the beach for my toddler son. I was very excited for this product to arrive, but when it did get here, it was not a baby pool at all. Instead, I am stuck with a raft that I don't want. Very disappointing as the appeal to ordering an item on Amazon is that it is hassle free. Who wants to spend extra time to return a product and get the right one when the whole point is to save time.On a side note, I found this baby pool at shoprite and it was even cheaper there. I love the actual pool!",Wrong product,Verified Purchase,4 people found this helpful,27781036,4,2,Public
penname,/gp/profile/amzn1.account.AGV73LJ7XWJVUUQD3SWFDUWXK2HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 3, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I use this for a 9 month old baby and it's perfect!. I love the inflated, cushioned bottom of the pool. This pool is small enough to keep the baby from flailing all over the place, yet large enough for the child to move around while staying in arms' reach of the supervising adult.",Perfect for VERY young children,Verified Purchase,,2135741,27,46,Public
Wayne Beck,/gp/profile/amzn1.account.AEESP2RM5IPQO5UNH6A223YY6K5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",1,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,I bought this as a ballpit for my daughter and it is absolutely perfect! We can take all the balls out and throw her toys in there for a soft contained place for her to play and I cant wait to use it in the summer with water. We got ours 4 months ago and I haven't had to refill it with air once! It has held up alot better then I expected.,Great pool! Multi purpose use!,Verified Purchase,,143170,137,61,Public
Leeleeinjax,/gp/profile/amzn1.account.AH26ZUZCEEOGEQ53TXRHU3FRVQGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,Great for the little kids at the beach. That’s why I bought it. I like that the bottom Inflates so the bottom is soft on the hard sand. The baby can sit and splash. When you’re done dump the water toss in the toys load up and ride up out. Easy peasy.,Perfect for small kids/babies at the beach.,Verified Purchase,,51455,353,172,Public
Mel,/gp/profile/amzn1.account.AFFVRXEDMTZNNBTBXJ67V2BGWPVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 9, 2021",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Pay attention to the dimensions! It's great for small kids. 8 month old used it at the beach this summer, perfect for him but would have been crowded with another kiddo. Easy to carry back and forth to the beach, even if you leave it inflated.",Love it-but it's small,Verified Purchase,,2845808,31,41,Public
Pau lina,/gp/profile/amzn1.account.AFSTPXGZYSEJ43AWSYGXPDQD3VQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2021",2,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,I use the pool for my Bearded Dragon when she's shedding.It's definitely durable because I had to drag it across the brick on a hot day to empty out the water in the grass area lol(My fault for putting it too far away from the grass),Durable and Adorable,Verified Purchase,,84456959,6,37,Public
Josh,/gp/profile/amzn1.account.AHULWOHD6EEJHNVEEWTL7PGI3EOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2021",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,Pictures are deceiving and not accurate. I specifically purchased this pool for my 11 month old because in photos it appears to have high sides to prevent falling out or easily climbing out.  Even with all 3 rings inflated she can easily fall out of the pool by simply tipping her body over while in a sitting position. I’d return it but I’m out of the return window because it wad an Easter basket gift. Complete waste of money.,Pictures are deceiving,Verified Purchase,,13484353,0,10,Public
Kayli,/gp/profile/amzn1.account.AHZHYDC5MBKYUIGUGYR52V5EUJSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"Perfect even for just a little play pin for my 6 month old. That's what it's mostly used for. When we're sitting around in the living room, he's in the pool playing with his toys. We put water in it once to let him splash around outside, but it's just been too hot even for that.",Perfect,Verified Purchase,,1592519,26,32,Public
Amazon Customer,/gp/profile/amzn1.account.AES3ZKIVY3RN7UJSAN4YD7UJCN4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,Good but the bottom part had two holes in it when we first got it. It comes with one patch so we were able to patch one but there is still a small other one. Still useable though and my son loves it. Perfect size for the front porch of our townhome.,Good but had a small hole.,Verified Purchase,,84489047,5,43,Public
kmet,/gp/profile/amzn1.account.AHDMIENVJB7ECDHPSZVAAWAGTIVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,"It popped at the last minute when i was almost done inflating it. If you decide this item try to inflate it asap, as I waited a month to do it because it wasn't hot enough yet and now I'm stuck with this POS pool with a hole in it.Very annoyed.",Pool with a hole in it.,Verified Purchase,,840389,26,42,Public
Ashlee,/gp/profile/amzn1.account.AHWPAYBFAY5LNV5LH7BRYZXQGTDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2018",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,Didn't get to use it because the air never stayed in it. I'd air it up and within an hour it was flat,Didn't get to use it because the air never stayed ...,Verified Purchase,4 people found this helpful,84390473,29,61,Public
Frida,/gp/profile/amzn1.account.AF6FQQYRXPLOG5CATFJQSTOFYQDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2018",2,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"I bought  this to use as a swimming pool and a ball pit for my 17-month old kiddo. We haven’t used it as a pool yet. It works great as a ball pit. My kiddo is able to get in and out with ease. I have 200 balls in there, which I bought from Amazon as well (the 100 balls per bag and are slightly smaller than the typical ones). It easily stores under my kiddo’s crib. It was also easy to blow up - I didn’t use a pump and took less than 5 minutes. True to size as mentioned in the description. Hope this review serves of any help! :)",Makes a great ball pit,Verified Purchase,,7212406,11,18,Public
Melreview,/gp/profile/amzn1.account.AFGNVOAQPQ33GA2V4M44CVW5M2QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 18, 2017",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"We used these as bases for a water kickball game and they held up really well. They were the perfect size and handled some rough play. The bottoms did pop eventually (which was no surprise given that people were running and jumping in them), but they still held water and lasted fantastically.",Sturdy and Fun,Verified Purchase,One person found this helpful,6660,274,92,Public
Jrobert,/gp/profile/amzn1.account.AGN2EQMUAQNTN5HNREJZ3AKQWOUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2020",2,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,"This is a great pool. My son is eight months old and enjoys it. It is small enough though that he can reach out the sides and reach for the grass, but not too small to splash around in.It took me 20 minutes to blow up, but it seems pretty sturdy. Glad I got it!",Good for a young baby,Verified Purchase,,282278,51,33,Public
Unruly_CurlyMe,/gp/profile/amzn1.account.AEKXUJ7QCJTSFKONASKC52L46C5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2020",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,It's a basic inflatable baby pool. The colors match that of the photo and packaging was great as well. Been using this pool daily for our 1 year old all summer long. Bonus for the inflatable floor to cushion her baby buns since we set the pool in the shade on the back porch.,Basic. Reliable. Cheap.,Verified Purchase,,1018669,94,33,Public
Moffett Family,/gp/profile/amzn1.account.AEJMAD4LVMP4OAUO7R6ETVUK3ERQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2018",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this for my ducks. What's a duck without water, right? I didn't fill up the top ring because they're still young and ducks don't jump very well. My husband was worried about them poking a hole in it. Hasn't been an issue. Even with my chickens messing with it. Easy to empty and clean too.",Sturdy!,Verified Purchase,,902965,136,51,Public
yuzo takara,/gp/profile/amzn1.account.AHNWQQI2MWOANSMWB45FNCAZFLQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2016",0,,https://www.amazon.com/Intex-Sunset-Glow-Baby-Pool/product-reviews/B000I9RZOW/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"I am very happy with this product! My two year old loves it. She used to want to go to the community pool, but my wife and I were too busy to take her every day. After we got this, we simply blowed it up, filled it with water, and put it near our kitchen so that my family could keep an eye on her while she splashed to her heart's content. The bottom of the pool is soft and cushioned by little pockets of air, so her little feet are not hurt when she jumps in the pool. It is a good height for our two year old, but I would imagine that the pool might be a little too small for older kids. Overall, this product is great, and it would be used many times over the hot California summer.",2 year old loves it!,Verified Purchase,,925778,48,23,Public
