author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Krissy Meek,/gp/profile/amzn1.account.AEJSCT6ND7DTA3W4XYOQPNM227SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"We got this game for our family during the shelter-in-place here in California. My boys, (9 and 6) thought the cards were hilarious, and my husband and I did too, but there were quite a few that were not appropriate for the ages of our kids. While the boys didn't understand the worst ones anyway, I didn't like that they might want to know what certain cards meant. Maybe when they're older?Anyway, there's lots of fart and poop jokes, so right in a growing boy's wheelhouse. You'll definitely laugh when you play this - but if your kids are too young you might cringe a bit too.",Very funny - but lots of the cards are inappropriate!,Verified Purchase,One person found this helpful,1936409,620,140,Public
Crystal V,/gp/profile/amzn1.account.AGVUNT7WXNMBDE7LIBC7CWXWU2FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,This is basically apples to apples for kids but funnier. You have to have a sense of humor and be OK with some crude potty humor for kids to like this. My whole family loved it and my kids are 11 and 13 years old. We could play this for hours and never get tired of laughing. A few of the cards might fly over the kids heads but the adults will see the naughty humor in them. If you Have a problem with that sort of thing then you might want to sort through the cards when you get them LOL.,Kids and adults both LOVE this game!,Verified Purchase,One person found this helpful,500993,,,
My2girls,/gp/profile/amzn1.account.AGZP3ENHWRT6ERUVSHGVFF6RDM6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Our teenage daughters have heard us talk about playing cards against humanity. But we have told them there is NO way we will play it with them. This is where Kids against Maturity came in. The Toilet humor in this game is universal with Kids as well as Adults. Who does not snicker or laugh out loud at fart jokes! Some of the white cards even bring in Pop Culture. We had a 2 hr. flight this past holiday to FL and our girls asked to play it on the plane. So we brought down the trays and started to play. The flight attendant saw us playing and asked what it was. When we told him he started to laugh and said he would have to look into it. Needless to say we gifted it twice it was that good. It will honestly be my go to gift for families when we send something!!,Great replacement for when your kids are asking about playing Cards Against Humanity,Verified Purchase,One person found this helpful,1674550,42,72,Public
JJJ,/gp/profile/amzn1.account.AEVAKGNLP6B4IU6NJU55AZMOQD4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,Fun game,Good buy,Verified Purchase,5 people found this helpful,7334464,,,
Tonna,/gp/profile/amzn1.account.AENENSQTJVXTQZBAP5RZV2ZBACZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews,5.0 out of 5 stars,"I have a 16 year old and 2 13 year olds. My husband, kids and I played this game and had a blast! Yes some things turn out gross like boogers or bathroom things, but at home is the best place to laugh and have fun with this kind of stuff! We really do enjoy playing this game as a family. It plays just like apples to apples which we play the original version and the disney version (apples to apples).",Family time must!,Verified Purchase,One person found this helpful,3457769,,,
Zeha,/gp/profile/amzn1.account.AFLXMRJIEBMQQ6M55WEGQP5TGRMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 13, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"Not going to lie, I'm that mom that is overly protective and was hesitant but decided to go with it. My kids vary from elementary age to high school age. We took this on our camping vacation and it really ended up being one of the best nights. Yes, there are things that adults will get that the youngest wouldn't and that made it even funnier. I would recommend this game to any of my fellow parents.",Hours of Laughter for All Ages,Verified Purchase,One person found this helpful,70792,53,42,Public
J Green,/gp/profile/amzn1.account.AENCJTVV4LVUUKCC2QXUUIDMUCXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"My kids really enjoy this game. They ask me to play all the time, usurping  the TV which makes this Mama happy. Is there potty humor? Yes, but they do that anyway.  Makes me happy to hear them laugh and interact together instead of arguing or zoning out to electronics.",Makes the kids ignore the TV,Verified Purchase,2 people found this helpful,5026516,,,
JDW,/gp/profile/amzn1.account.AGFWP46DCHGAODZFSE6DZ55BMQRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 10, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"This game is great for kids and adults. Sure, some of the ""answers"" are gross (warning - if you are really against ""potty talk"" then you might look elsewhere) and some are head scratchers for kids and/or adults. Interestingly, the answers that parents don't understand often are not the same as those the kids don't understand. I would call it perfectly appropriate for ages 8+ with some questions at the younger ages (I'm on the conservative side though). Part of the fun is hearing the grandparents read some of the answers aloud.It's fun to play as a family game and a good/inexpensive gift.","Hilarious ""Family"" Game",Verified Purchase,,1574714,314,126,Public
Bakersfield Grandma,/gp/profile/amzn1.account.AHB37B4LORNR25NLM6TNM7OQ2EYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"We like to play card games during dinner sometimes, and this was perfect!  As for age appropriate, three generations are having so much fun I am pretty sure it would be great for any occasion or age group.  This would be perfect for rainy day, kids parties, grownup parties, family get togethers, and it really created a lot of laughs and happy communication for our family.",So Much Fun,Verified Purchase,One person found this helpful,17334848,30,69,Public
Tamika,/gp/profile/amzn1.account.AHRJQU6TGKZMWNN56VSXKTMYYF2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"My older kids were frowning at first but ended up having THE MOST fun playing. We all can play together and everyone has a ball without having to worry about mature content or swear words, like some other games we have and play censored - or without the adolescents. Seriously hilarious good clean fun.I'll be buying this for other families as a gift for sure.",Way More Fun Than Expected! Good for Family - ALL Ages.,Verified Purchase,One person found this helpful,1358151,56,34,Public
Tess,/gp/profile/amzn1.account.AFL6FMY7JWEUX2VMCZNFCQAGSWYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 4, 2019",1,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"I just recieve this in the mail today. Packaged well. My kids and I immediately started playing right after unboxing. All the question cards and Answer cards are all decent and good humored. This is the kid friendly version of the Adult version ""cards against humanity.""",Kid friendly and funny,Verified Purchase,3 people found this helpful,16484227,,,
Sandra R. Buckmaster,/gp/profile/amzn1.account.AELLP5XRPSROYXBJ7U4IV37GTCCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,My granddaughters loved it,Fun game,Verified Purchase,4 people found this helpful,495728,8,22,Public
pharmgirl81,/gp/profile/amzn1.account.AFKYHDJUS32KEAKGBNVZOFUOZLUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,Our favorite game for family game night! So many laughs,The Best!,Verified Purchase,4 people found this helpful,1625991,42,10,Public
A. Vreeland,/gp/profile/amzn1.account.AHPV3XRG74CGRPAW2WM5FLV6R6AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,2.0 out of 5 stars,The reviews for this game really led me astray.  Per reviews I had expected this to be fun for all ages so me and other adults played it but this game is definitely meant for 8-12 year olds.  No younger because they need to be able to read well and no older because the fart jokes and references are for kids.  Not even tweens.  They are childish jokes my seven year old son would find hilarious.  I honestly enjoy fart jokes and so does everyone in my family but jeez they got old quick.  I just don't get the reviews that say adults enjoyed this game.  We had a couple of giggles but mostly just groans.  And we went through a ton of the cards in one game so if we did like the game we wouldn't be able to play it much before we'd be seeing repeats.,"Not for adults, definitely geared towards kids",Verified Purchase,37 people found this helpful,8034996,,,
Bonnie Jones,/gp/profile/amzn1.account.AEK5U4BA3O4EDGL76KFNPNBNPBNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews,5.0 out of 5 stars,"My grand kids loved it. Wasn't sure my 7 year old granddaughter would understand the humor but she got it and played a little better than her 9 yr old brother! Lol! Us adults went through the cards the night b4 we introduced it to the kids and pulled out a few that were a little over their heads or posed situations that we weren't ready to explain at their ages. 😉 But there are SO MANY cards/questions, we didn't feel like it affected the game or our fun time at all. I rated only 3 stars for ""giftable"" because as the description explains, I would leave it up to the parents to decide if it's appropriate for their kids.",Highly recommend!,Verified Purchase,One person found this helpful,147487,,,
stephanie young,/gp/profile/amzn1.account.AFBZFEJHDVDFSKZ4ES2D7T5M4QYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"We love this game! I read some reviews saying that this game is not appropriate for kids. I have to disagree. I thought the game was fine for my 9 and 5 year olds. They loved it and they didn’t get the jokes that some would think we’re inappropriate, anyway.  If you think the underlying innuendos are too much for the little ones, you could always remove the cards that you find inappropriate, until you think they’re old enough to handle it. The game is really fun for the whole family. It’s highly recommended by ours!",So fun!,Verified Purchase,2 people found this helpful,47823,7,3,Public
Schaedee,/gp/profile/amzn1.account.AHVKSNP3X2S4Y2YIUSR3YS7GFSZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,1.0 out of 5 stars,NOT a family game. Farting and bathroom jokes I can deal with — it’s what children find funny til the develop a more refined sense of humor. But answers like “Merkin wig” ?  No no no. How do I explain that to a child??  Or worse have an inquisitive 8 year old who looks it up??,Not appropriate for family,Verified Purchase,5 people found this helpful,4431940,14,7,Public
Jack,/gp/profile/amzn1.account.AHZWNCGXISOQ3XYID4NGVDR73GQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 29, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"Wow! Love love love! I have 3 teenage kids and my 12 year old received this game as a birthday gift. This is literally the best family card game ever! We can't stop, won't stop playing, can't stop won't stop laughing! This was my kids best gift ever - we literally don't get bored playing it. Highly recommend as a unique Christmas gift cuz it's appropriate for kids of all ages. Also, the cards are strong and durable, not to mention portable! Thank you, kids against maturity- we haven't laughed so much together as a family in a long while!",Fun for all Ages: Great gift for millennial kids!,Verified Purchase,2 people found this helpful,6916234,5,25,Public
Phyllis  macfarland,/gp/profile/amzn1.account.AEII3B2YBMR3FFF6AT7LZSXRYERQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"This is a fun game. Age appropriate and adults will like it as well. We played with multi generations (grandparents , kids, grandkids) and we had a blast. Time really flew by during play and you didnt even realize it. Easy to learn. Bought to have the game at grammies house for when the grands come, but have also play with the adult children without kids and they loved it also. This would make a great gift also.",Fun game for all ages,Verified Purchase,One person found this helpful,3055875,,,
Lisa G,/gp/profile/amzn1.account.AHNJYIP5TJH7CEMKBJHOGQELX4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 14, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"We have enjoyed playing this game as a family. I have had to explain some of the terms and jokes to my kid so for some people it might be embarassing. Also some parents of younger children might not be as appreciative of some of the humor, however you can remove some of the cards you aren't prepared to discuss.Either way, we have had a blast with and glad we bought the game",a fun and family friendly game,Verified Purchase,2 people found this helpful,49920,,,
patty4fern,/gp/profile/amzn1.account.AH344DYGOKKIWVNLD4QZSNKW77KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"We sent the game to our daughter and family (3 little girls 3, 6, & 10), here’s their response: Super funny! Hubby had 3 yo granddaughter  repeat the words on the card when it was her turn to be judge and it was absolutely hilarious! It’s funny cuz there are some that are adult humor but the kids don’t get it. So it’s fun for all. It would be fun at the next family reunion Campout.",Fun for all ages!,Verified Purchase,One person found this helpful,7193537,42,67,Public
Working Mom 3567,/gp/profile/amzn1.account.AEDVD3DNOLYSGXQ2AQKGZPNAKLHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 22, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,3.0 out of 5 stars,"Super fun concept. Jokes on the box itself were funny. Explaining to my 9 year old what a camel toe or moose knuckle are???? Not cool. Many jokes are too mature. Be prepared to explain what everything means. If you don't want to, don't play.",Too immature for some kids,Verified Purchase,2 people found this helpful,95947,,,
David E.,/gp/profile/amzn1.account.AFM2FT5563MERWGCHTJ4LQRN5K6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"Kids against maturity, as the name suggests, is a kids version of Cards Against Humanity. I have an 8yo who loves this game. After playing it a few times, I realized how great the cards are as an adult version. You will not be disappointed. There are a lot of poop and fart jokes so if you are sensitive to those, this game is probably not for you. This game works well for younger kids like mine, but I'd imagine teenagers would get a hoot out of it as well.","Awesome game for Kids, even better for adults",Verified Purchase,One person found this helpful,204775,,,
Danielle McDonough,/gp/profile/amzn1.account.AFIYW4VWFXZDWVYGXBCJHMVSOFBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,1.0 out of 5 stars,"Half the deck had a peeling or chipping film on the cards. If you scratched them at all it just started flaking right off.Also, completely inappropriate for the lower end of the age range stated. We ended up having to take out so much of the deck it wasn’t even fun to play anymore. We love cards against humanity and we have better luck playing that with our kids than this unfortunately.Overall a super cheap quality and tacky game that still costs a good amount of money.  I would not recommend this to anyone.",Cheap quality cards and overall tacky game!,Verified Purchase,,44300,,,
Crystal,/gp/profile/amzn1.account.AHJFB4A7GW7D7VF4JY7QZK6TRKTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews,5.0 out of 5 stars,"Every Holiday my family has a get-together, we currently have  12 kids under the age of 11 and typically the kids will occupy themselves with video games and tablets while the adults play card games but I wanted to be able to include the kids so I bought this... BEST DECISION EVER! The kids were ecstatic when I told them they could join us for game night. It was fairly easy to explain they all understood it quickly. There are a couple of kids that can’t read but we just had those kids team up with someone who could read the card to them. These cards contain everything that kids these days find hilarious. This is a new family favorite!",Family Favorite!,Verified Purchase,One person found this helpful,355011,,,
Teresadnhb,/gp/profile/amzn1.account.AGFARYN37E5VOF3VLA5KD5YNSLWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,What a fun family game night!,Love!,Verified Purchase,4 people found this helpful,213857,,,
Jeremy,/gp/profile/amzn1.account.AG7L3KC76BLDY7QY73CIPJGKKQOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,Very cool game! It's very hilarious and fun for the whole family!,Awesome!,Verified Purchase,4 people found this helpful,787743,,,
M. Ryder,/gp/profile/amzn1.account.AFN5HYDB5JV6OEZTFCRGZRZNQDFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"Wish you could let your kids play ""Cards against Humanity"" but aren't interested in completing corrupting them, and getting dirty stares from the other parents when their kids are corrupted by your kids...?Ease your conscience by buying this version - easy to learn, fun to play, and perhaps the only thing you'll have to explain is ""dingle-berries.""",Kids love it!,Verified Purchase,One person found this helpful,17558954,,,
akl-krl,/gp/profile/amzn1.account.AELBOBWT3X7ME4AJXTIHYNKX6N3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"Not for overprotective parents. If you play cards against humanity you understand the game. These cards are only slightly raunchy... Many have different meaning for the kids and adults so the game is fun for all ages. If you are okay with your kids laughing at fart jokes it is great.  I told my kid if she didn't understand a card I wasn't going to explain it and she could just draw a different card, and I went through ahead of time and pulled out a dozen or so cards that I didn't feel were age appropriate.",If you are okay with mildly raunchy laughs,Verified Purchase,One person found this helpful,8513255,62,108,Public
Sarah N.,/gp/profile/amzn1.account.AGXVQHRKGE6LW3X5IHRSIK6OFMVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,This game is so much fun! It's the perfect alternative to Cards Against Humanity for 10 and up.  There is some borderline comments that may not be appropriate for younger kids (moose knuckles and weiner references) but we played with a 4 and 8 yr old and they just didnt get those references. They loved the poop jokes though!  This is now the favorite game for my 10 and 13 yr old.,We need an expansion pack soon!  Love it!,Verified Purchase,One person found this helpful,8386665,62,127,Public
laceyloo92584,/gp/profile/amzn1.account.AEFLSPXSUK2FS7DQMS4CTJFRXG2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"The hubs and I love Cards Against Humanity so when I saw this was like a kids version of it, I was sold! My kids ages are 9 (b/g twins) & 17. They all 3 loved it! First night playing and there were points in the game where we were laughing so hard we were crying!!!! If you come across this, BUY IT!! You will not be disappointed!",SO much fun for the WHOLE family!!!,Verified Purchase,One person found this helpful,2094519,,,
Too Busy to Go to Store Mom,/gp/profile/amzn1.account.AEHJSS3XPQNHHTUGXXJDBKK5W5KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"Not sure what the age range was on this, while the cards were all kid-appropriate, there were a few that had double meanings of adult humor.  I was playing with teens so it was perfect.  I felt much better playing this game with my kids than playing cards against humanity with them.  I would play this again, We will play this again and had much fun.  This would be a great game to play with a mixed crowd of adults as well.  We had moments of laughter that paused the game.  A total win!",Hilarious and Fun,Verified Purchase,,1408185,178,79,Public
Tina Marie,/gp/profile/amzn1.account.AFVM3XTCJMFRENOORZ6IL5223SOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 21, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,3.0 out of 5 stars,"We bought this particularly for a family camping trip.  It is portable and so easy to learn, with no extraneous pieces and nothing else needed, so that is great!  The cards are witty and funny and not at all offensive (as long as some toilet humor doesn't offend.)  We were all laughing hysterically...and about 1/2 hr. in, the novelty wore off and we were bored of it.  I hope that is just us, because I really love everything about it, except that it didn't hold our interest very long!","Hysterical fun, but short lived...",Verified Purchase,,62593673,,,
R. Glick,/gp/profile/amzn1.account.AFV43W6NWJTNB3DCLV2ZTASVJG5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,"Omg.  I laughed until I couldn’t breathe.  Ya know how when you are card shopping and that FUNNIEST EVER CARD hits you in just the right way and you start laughing like a total freak, with tears running down your face, and you nearly start convulsing?  Well.....that’s what happened while playing this game as a family tonight.  HILARIOUS!",Sooooooooo freaking funny!,Verified Purchase,One person found this helpful,62593673,94,206,Public
ArmyWife,/gp/profile/amzn1.account.AGDXAUJKFPNTQKL6Y5RU7SPA5ZMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews,5.0 out of 5 stars,This isn’t really an 8+ game.  I bought it for my teen daughter and her friends.  I took a few out that I thought might not be ok but they still found ways to make it inappropriate.  Example:  My favorite after school snack...your mom.  They are teenagers so I know that isn’t terrible but I wouldn’t want my 8yo playing it.,Ok for teens!,Verified Purchase,One person found this helpful,4144,,,
Crista,/gp/profile/amzn1.account.AEBGBINMOPORGPXC55LF6O2FLT6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2020",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,LOVE this game! Similar to Cards against Humanity and Apples to Apples in style. SO easy to learn. My 5 year old plays. If you can read you can play. Games go quickly making multiple rounds easy or a quick round no problem. It’s HILARIOUS. A bit raunchy at times. Not for prim and proper folk. Many fart and poop references. Keeps us laughing! Package is a nice thick sturdy box too. Well done!,Buy! It’s hilarious and EASY!,Verified Purchase,One person found this helpful,120298,,,
McChelisa,/gp/profile/amzn1.account.AGPAAJHRQJX4URDP7W2WLHTRRODQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2019",0,0,https://www.amazon.com/Kids-Against-Maturity-Original-Humanity/product-reviews/B076PRWVFG/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews,5.0 out of 5 stars,"This is SUCH a fun game. We’ve been long time fans of Cards Against Humanity, but obviously can’t play with our 9-year-old. Enter Kids Against Maturity. We played this afternoon and everyone laughed REALLY hard. Some things were a little risqué, but they went over our kiddo’s head. Highly, highly recommend if you have a weird sense of humor and have passed that on to someone waaay too young to play an adult game.",So much fun,Verified Purchase,One person found this helpful,78796942,11,38,Public
