author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Carlos,/gp/profile/amzn1.account.AE253JFISBJNRNGBJKAA2AG3UETQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,Ok I bought these cause of the Bluetooth and app ability but I don’t see any details on what the air quality inside my house is in the app.Overall I like but I will prob just get another type of filrete option which is less expensive,Good Filters,Size: 20 x 20 x 1Style: 2-Pack Smart FilterVerified Purchase,
JC,/gp/profile/amzn1.account.AH4TWJXZ7CIAWCFZIRQ7WHBLCMLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"Super easy to install and seems to be great quality. DONT buy this on Amazon though, it’s significantly cheaper at Walmart or target. Returned my pack when I realized this",Good but not from Amazon,Size: 14 x 20 x 1Style: 2-Pack Smart FilterVerified Purchase,
PJ,/gp/profile/amzn1.account.AFBXT67DUGHZURU4HC2YTYFS5GUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Excellent Furness air filter, so nice to breath clean air,The fit was a little loose not bad, I had a strip of foam insulation to seal the space from the Existing old Filter, so no problem.",Excellent Furness air filter,Size: 20 x 25 x 1Style: 2-PackVerified Purchase,
Expert999,/gp/profile/amzn1.account.AHUGK5YTV2YITQMBF2RUR3LVSJNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2014",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"I'm torn whether to spend the money on expensive filtering furnace filters.Many people say they don't do anything to clean the air, but once I learned allergy sufferers say they feel better with these, I figured there must be more to it.I have noticed that on days i have allergies that they improve once I'm in the house. Even having a window open makes them worse. I have always used these Fall through Spring to cover my worst allergy periods, then the cheap ones in the summer to save money on electricity.  Seems to work well. Would be nice to have some science behind it though.",Are they worth it? Could be.,Size: 20 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
chinagirl,/gp/profile/amzn1.account.AE7JAQDZFIAIPSHR6JKTE7RBPTHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2015",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Since I have started using these filters, I hardly dust at all. And these filters are the reason. With other filters, I was constantly dusting, not to mention that it improves the indoor air and it is clean and fresh.I suffer with allergies and asthma and it really helps to keep the pollen levels down inside your home.I use to buy these at one of those big hardware type box stores but they are way overpriced there and cost twice as much.Mine arrived in perfect condition and at the stores they are usually bent up.","Stop Dusting, Buy This!",Size: 20 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
Zshopper,/gp/profile/amzn1.account.AHZ5BRCGRQTUOMBS56IPL7J7IY6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Merv 13 is medical grade, will filter out viruses and pollutants.Easy to install, just popped it in and it fits perfect. Check it once a month because it may filter out more than you think!!","Medical grade filter, removes pollutants and viruses",Size: 12 x 24 x 1Style: 2-PackVerified Purchase,
AHS,/gp/profile/amzn1.account.AEKFTXHHVQR4UZP3ESGOK3OKWWKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,1.0 out of 5 stars,"This Smart Filter is supposed to track filter efficiency  but it appears to only track runtime.  Moreover, there is no way to move the filter to a new device without resetting the filter back to 100%.  And the App required to see the filter requires you to sign up with Filtrete.",Smart Filter doesn’t track as described,Size: 20 x 30 x 1Style: 2-Pack Smart FilterVerified Purchase,
Jason Bell,/gp/profile/amzn1.account.AHHVPGTNMYHRNXUOPGC7Q2W2R7CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Fyi this might be too good.I wanted to see if it improved dust around the house. Have used it less then a month and my old furnace is not happy with it. Makes the intake vents hum.,Newer furnace maybe older pass,Size: 16 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
Buffalo Bill,/gp/profile/amzn1.account.AG52PLN4BI25VG5UHIGJRV472QMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2012",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I started using these filters January 1st due to the allergies and respiratory problems my family experiences.  All of our usual symptoms have decreased in the short time we've used these.  The one con that I'm seeing is that with a 2200 MPR, these filters seem to be reducing the airflow of my forced air furnace.  The filter probably won't last 3 months and I am a bit concerned it might cause premature wear and tear to the furnace.  Before using this filter, I used 3M's Ultra Allergen filter (purple label) and was able to get 3 months out of it.  I will use the 2 pack of filters that I purchased (great price, too) and then make a decision on whether to continue with these or go back to the purple labeled ones.",THE BEST 3M AIR FILTER THERE IS,Size: 16 x 20 x 1Style: 2-PackVerified Purchase,
L. G. Sipe,/gp/profile/amzn1.account.AGHF3CGB4VLEX5FE45WIC33JB2GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,These are my go-to filters. Have many allergies and these help keep my house much clearer and allergen free. Replace every 3-6 months depending on time of the year.,Worth the &$$,Size: 12 x 24 x 1Style: 2-PackVerified Purchase,
Richard A. Kopaczewski,/gp/profile/amzn1.account.AH6X5H4IZHPPWZYFNPQNNQIRGSFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,Nice smart air filter. Not only filters the air but also let’s you know via notifications on your phone when it’s time to change the filter,Smart air filter,Size: 20 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
Josh,/gp/profile/amzn1.account.AHI5DQVZKRIMRPWG3IWXFRSAQY2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"This is a long-lasting, great product.  The app lets you know exactly when to change the filter.  Mine have lasted longer than the 90 day normal.  I'm changing about every 110 days.  Air in home is very clean.  Great product.",Great Product,Size: 20 x 30 x 1Style: 2-Pack Smart FilterVerified Purchase,
Bella,/gp/profile/amzn1.account.AEP4MKVG5EHY7RVONZQBU3IQO3QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2016",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"After reading numerous reviews, I decided to purchase this replacement filter for our furnace.  Our whole family suffers from seasonal allergies and this seems to be helping.  I have only had it for a short time so I will see how long it lasts.  I was glad to find them here on Amazon, especially since the local stores do not carry them and the price was reasonable (2pk). The filter fit well and slid right in.  I have noticed less dust and we are not waking up congested, so it appears to be working!","Easy to Install, Fits and Notice Less Dust!",Size: 16 x 25 x 1Style: 2-PackVerified Purchase,
Royce Edwards,/gp/profile/amzn1.account.AHM2O72RMNDINZHOVAJ74X6CHYXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2013",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"I've used Filtrete filters for years, upgrading the level of filter every time Filtrete releases a filter with a higher rating.  In a home with two cats, and an adult who has allergies, this is a wise investment.  I have a two pack on auto delivery every six months and put a fresh filter in every 3 months.Do they work?  Well, they go in clean and come out dirty.  I also notice less problems with my allergies.  Perhaps it's all in my head but I'll continue to use these filters.  By the way, my local Home Depot doesn't even carry these but their price on the next lower rated Filtrete filter is as high as what I pay for these when I order them through Amazon.",Best Filter You Can Buy,Size: 16 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
j0,/gp/profile/amzn1.account.AEJGVV7MROXNY7P57QUZZ5J464HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,Finally an integration with the digital age.  The app on IOS has been a great addition into monitoring filter life.,yay for technology,Size: 16 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,One person found this helpful
Grant G.,/gp/profile/amzn1.account.AGM2I33BEPUXP4KSKV7TYUEGJYAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"It's nice when you noticeably have to dust less, when you can breathe easier.  Great benefits from this filter; however, they come with the $40+ price.  I'm sure one level below would be almost as good, but I said what the heck, why not, lets get the best we can get.  I've had these installed 2 weeks now, and even though they are expensive, I would still get them again.",Great filter but expensive,Size: 12 x 24 x 1Style: 2-PackVerified Purchase,
db100,/gp/profile/amzn1.account.AHSKFL5PFIU544HFER6UVTKYRCFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 20, 2018",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,"The filtrete 2200 cleaned smoke particles out of the air from the Ferguson Fire. (Yosemite forest fire).  The higher filtration number 2200 (merv 13) is what you need for good quality air in your home. Also greatly reduced dust particles. Other Brand filters I bought on Amazon were undersized and returned.  Lesson learned,  stick with a quality filter.",Clean air and little dust. Good quality filter.,Size: 20 x 30 x 1Style: 2-PackVerified Purchase,One person found this helpful
Courtney Perry,/gp/profile/amzn1.account.AEGFV4PLNRK423K6U4NNR7U3JUCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2013",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I purchased these filters because I read so many positive reviews about how they were helping people with allergies. Last week I was in desperate need of some help and these filters delivered!! I was waking up with swollen eyes, itchy skin, rashy face, and just discomfort in general. The air in our house made me sneeze, wheeze, and miserable.Within one day of having these filters in, I can breathe SO much easier. I am not waking up with swollen eyes and my eczema has really improved. I am amazed, I usually don't notice a difference when I change air filters but I really did with these. I will not be using anything else!",Fitlers I can Finally Feel the Difference With!,Size: 16 x 20 x 1Style: 2-PackVerified Purchase,
MN white male middle-aged resident #2769,/gp/profile/amzn1.account.AG367ZVHC4LUWKNFF536FOSFAIPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2015",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"I am very impressed with the improved quality of air thus filter provides. I have 2 dogs who I am allergic to (in fact, I'm allergic to everything on the planet it seems, I go through a lot of Claritin)and this filter has allowed me to cut back on my allergy medications. I could honestly notice a significant difference in the air quality of my home. I costs more but IS TOTALLY WORTH IT. Any other filters I couldn't tell a difference between them, but this filter for made a major improvement in my quality of life at home!","Deep breath....AHHHHHHHHHhhhhhh.,,,,",Size: 20 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
R. Yetter,/gp/profile/amzn1.account.AEAKL7UBYC5PRARMFG4UKOBJ6VFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2013",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,"I am mildly allergic to cats and we have 2 of them.  We used to use a cheaper filter and I had more mild allergy issues around the house.  Switched to these and now the only time I have them is in bed if one of the cats decides to visit near my head at night (which does happen but my wife made it clear they were a package deal and so far I have had no allergic reaction to her so I guess they all stay).  I can actually tell when it's time to change the filter by my reactions so I really do feel like these make a difference.  It may all be in my head but I'm willing to pay a bit extra, as these are pricey, to feel better.",Really seems to help,Size: 16 x 25 x 1Style: 2-PackVerified Purchase,
Carol Harstad,/gp/profile/amzn1.account.AFEH5M6SODWB2NQZPTTUSDR7NM3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 20, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,This product is really cool. It comes with a sensor that you can track on an app to know how your is doing and when it needs to be replaced.,Very cool innovation. Kudo's!,Size: 16 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,One person found this helpful
🍟,/gp/profile/amzn1.account.AFEZVSPJW3BKEOLPDALI7ZHFY7FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 27, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,3.0 out of 5 stars,"Package arrived slightly damaged (smashed) but no big deal.  It was easy to pull out.  The Bluetooth technology is great and takes the guess work out of when to change it.  Unfortunately, only one out of two filters worked.",GOOD FILTERS,Size: 16 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
V. Rossi,/gp/profile/amzn1.account.AG6X7JS4JEYFPJZIGDHAV6CREGQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"It looks to be better constructed than Honeywell filters (I use their ""level 10"" filters). However I have no idea how well it performs in filteration or air flow. Maybe time will tell w/feedback from my sinus.",Better than Honeywell?,Size: 16 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
Roger,/gp/profile/amzn1.account.AFZSJ5MFXUBKZTLBHR7EXNRIPFZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2018",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,4.0 out of 5 stars,I did not use them all. I'm saving them for a special occasion(special temporary filtering). The furnace technician and also Consumer Reports recommends  nothing higher than a MPR of 1900 because they restrict the air flow too much.,Perfect fit,Size: 16 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
MattC,/gp/profile/amzn1.account.AF6GFH667UH37JKTRWMUWTH5HHWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2012",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,"Filter works great - I have not seen a change in airflow. I live in a one bedroom apartment, and a week after I installed this, I noticed a huge different in dust. There is much less of it! Less vacuuming! I did take it out after a month though, and noticed it was pretty dark and filled with hair. Yuck. I guess thats where it went. And they say you change them every 3 months - but I guess the first one or two collects more that was left behind. So keep that in mind when you buy a pack. Now it's between temperatures (fall) so it's not running at all, and dust is accumulating. :(Great filter!",Dust Reduction!,Size: 16 x 20 x 1Style: 2-PackVerified Purchase,
Wanda,/gp/profile/amzn1.account.AHZ2KAUH75V2SQBKMSRZXZGNWYFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews,5.0 out of 5 stars,They are air filters...what more can I say. LOL Although someone commented in reviews that these weren't genuine they looked exactly like the ones I purchased in my local hardware store.,Does what I needed,Size: 20 x 25 x 1Style: 2-PackVerified Purchase,
gamecock88,/gp/profile/amzn1.account.AHGKYTZUZZRXDS2A6JI7AZJY5FAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2013",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,Moved into a VERY dusty apartment so we could build a new house.  Son has bad allergies and has been sick since we've been here.  Installed this filter and cleaned the dust up and he's getting better in a day already.  Would have rated 5 stars other than some slight cosmetic damage during shipping.  One corner of the paper/cardboard edging was bent and slightly crushed on both filters.  It was easily straightened so they would work but it shouldn't happen on an expensive filter like this.  Guess they shipped it the best they could though.  Good product by an American company!,Great Filters,Size: 16 x 20 x 1Style: 2-PackVerified Purchase,
Madelynn E. Johnson,/gp/profile/amzn1.account.AEDK6C6YIKGRPUGV5SDTL64PV5UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,I've been using one for the HVAC and the other to cut up as mask filters.,Great mask filters,Size: 16 x 25 x 1Style: 2-PackVerified Purchase,One person found this helpful
Mustafa,/gp/profile/amzn1.account.AGC6DWS3Q35GTFVJGONZSEO4Z6ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,3.0 out of 5 stars,"It is a hood filter, not the best of best though.But delivery doesn’t comes through very smoothThere are problems then n there",Nice,Size: 14 x 20 x 1Style: 2-PackVerified Purchase,
Xbox Fan,/gp/profile/amzn1.account.AF66ZBH7DYOUDSO4CK2DN6PKYN4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"I was changing the filter whenever it came to mind, not I only change it when it is necessary.",Saving me money,Size: 16 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
Eric Briscoe,/gp/profile/amzn1.account.AFO7J7B5GOOJPDKB6RBAXHA5CVUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,I ordered 1 inch tall filters.  filtrate attached an additional 3/8 inch chip surrounded by plastic to ensure that I automatically reorder when the chip says it time.  My hVAC takes a 1 inch filter 1&3/8 will not fit!  Take of the glued on chip and now there is torn away spot on my high merv rated filter which means the merv rating has been ruined.  this is trash filtrete,Tried to Upsale me - ruined product!,Size: 20 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
Sneha P,/gp/profile/amzn1.account.AFU5QXJRR5LXRYOJTAPBKLBZ2E3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,2.0 out of 5 stars,Not really smart filter. Bluetooth connectivity is not good. Filter health Percentage number changes randomly. No significant use of so called smartness,Waste of extra money,Size: 16 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,One person found this helpful
CHONG W KIM,/gp/profile/amzn1.account.AEFIGH3KYIPPGVEK5OK5BLVJVYDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,1.0 out of 5 stars,"Filtrete MPR 2200 20x25x1 was bent inside the edge of top, but shipping box is ok.","Filtrete MPR 2200 20x25x1 was bent inside the edge of top, but shipping box is ok",Size: 20 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
ghwong,/gp/profile/amzn1.account.AEAGUOZ2Z42BZ2LU6LJQUC3E3OZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,3.0 out of 5 stars,Kinda got cheat with smart filter that doesn’t nothing that help to keep track of install date only. You can manually enter yourself. Don’t get fool to buy these expensive one but those without smart features,Not worth the money,Size: 20 x 20 x 1Style: 2-Pack Smart FilterVerified Purchase,
AnthonyK747,/gp/profile/amzn1.account.AECN5RQKVAFUSPU2TFSYYDVGN7DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,5.0 out of 5 stars,"It's easy to install, fit my unit perfectly, and you can, literally, see the results after the 3 month period of time!","Quick, Easy, and Extremely Effective",Size: 20 x 20 x 1Style: 6-PackVerified Purchase,One person found this helpful
Opa Craig,/gp/profile/amzn1.account.AHPCRMQVQYOVIYGCFBURHPSW4LPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews,4.0 out of 5 stars,I have been using this filter for more than 6 years now and calling for furnace cleaning my ducts are inspected and get a clean bill of health along with furnace itself. They are happy to accept my money.I call them every 2 years.,My favorite filer.,Size: 20 x 25 x 1Style: 2-PackVerified Purchase,
Daryl E Horton,/gp/profile/amzn1.account.AHV27KGOMWW5VX3KVTLBGR3JFSHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2019",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,3.0 out of 5 stars,"Brought the smart filters, downloaded the app, then discovered i had to purchase a separate device to monitor indoor air quality. No problem, i'm game. Only, the device is sold out and there doesn't seem to be any other options to purchase the device. So, no way of integrating my smart filters and app with a device that measures the indoor air quality. Poor product development.",The empty promise of air quality monitoring,Size: 20 x 25 x 1Style: 2-Pack Smart FilterVerified Purchase,
Hanna's,/gp/profile/amzn1.account.AEFKJTYAF37JY7RT6T7QEDUF7KWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,"These filters are by far one of the best filters available. Very well made. Price is high, but I guess sometimes you have to pay a premium for a quality product.",Best Filters Avaiable,Size: 16 x 25 x 1Style: 2-PackVerified Purchase,
Jim G,/gp/profile/amzn1.account.AEPHQV75G4VSCEKJSVHYS4K42CDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2020",0,,https://www.amazon.com/Filtrete-EA20-2PK-6E-Air-Filter-12/product-reviews/B07CZQXKMM/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews,5.0 out of 5 stars,Hospital quality filters. Best available for our furnace. Hepa type might be better not available for our furnace.,Best filters for home furnaces,Size: 16 x 20 x 1Style: 2-PackVerified Purchase,
