author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
ETrahan,/gp/profile/amzn1.account.AEIVPGU2CEUQFP4HAO4XNEY3RQNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 1, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=7,5.0 out of 5 stars,"I loved this hat! Not only was it super trendy and offered in a TON of colorways but it fit perfectly and kept me warm even during the icy and windy winter days/nights. I will be buying a bunch of different colors before next winter. I was never really a hat person because I hate the way hats usually ran too small to look right on me and my hair always looked horrible afterwards... but with this hat, I didn't have that problem. I would guess it's due to the ""slouchy"" style although I didn't wear it slouched much - whatever the reason, my hair still looked good time and time taking the hat off and putting it back on. 110% recommend.",Best hat EVER.,Color: Indi PinkVerified Purchase,
Rholm,/gp/profile/amzn1.account.AGGBLOPBU7OSDC6NZMXIIWBJS7EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2018",1,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=7,2.0 out of 5 stars,"I ordered this hat thinking that there were free returns if I didn’t like it. But unfortunately it was only on certain colors.I opened the olive colored hat and honestly I’m disappointed.The hat itself is well made, comfortable, and warm. But the color is faded and more of a pea soup green than an olive.I tried to return it so I could buy a different color. But it’s not eligible for return.",Not as bright as expected.,Color: OliveVerified Purchase,2 people found this helpful
linda j. russell,/gp/profile/amzn1.account.AFFIZBSMNFLHXZ64NR7JEV6W3SIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,5.0 out of 5 stars,"I like my new cap very much. It fits snugly and did not shrink when I tossed it in the wash and dryer. It’s more multicolored than I imagined but pretty, and it was a very good price.",Pretty snug cap!,Color: 3 Tone OliveVerified Purchase,One person found this helpful
Aj,/gp/profile/amzn1.account.AGMRMB34TNQF27OAKJSFZOBGZXDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,3.0 out of 5 stars,"I was going for more fashion than function, and I’m happy I did.  I really wanted a bright green over sized hat but this is a normal hat, color is spot on but I ended up having to really stretch it to get it to the size I originally thought it was going to be.  My ears were warm ish (from out of the box wear) but the hat hair was so bad",Meh,Color: Neon LimeVerified Purchase,
Shadowwolf,/gp/profile/amzn1.account.AGJIPMUJQNV4FPACH5WLUL5D3GTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,5.0 out of 5 stars,"This hat is not as ""poochy"" as it looks in some of the photos, but it is loose enough that it isn't a skullcap or anything. I like the cute, simple design and I wear this anytime I go out in the cold, especially at work since I work outdoors. If the temperatures are below 35F I will wear a black wool headband under the hat so that my ears get some added protection and nobody knows I'm wearing anything other than the cute hat.","Cute, warm",Color: BlackVerified Purchase,2 people found this helpful
Jewel,/gp/profile/amzn1.account.AGJ5DZSGL72CEAJP4JUDXHNAOWWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 10, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,1.0 out of 5 stars,"This product is a fake. I own 5 genuine C.C beanies and was really wanting a purple. Super bummed. Rougher stiffer yarn, fake leather tag. Don’t buy, spend the same money and get a REAL one at the store.",Fake product.,Color: 2 Tone Lilac/Dark BeigeVerified Purchase,3 people found this helpful
Sabrina M.,/gp/profile/amzn1.account.AERJEWXDBSBNTA4HDAOVS5B4AOQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,2.0 out of 5 stars,"This is a tight, fitted beanie. If you're looking for a ""baggy"" look, kind of hipster-ish, then this isn't it. HOWEVER... dun dun dun. I found a life hack for this annoying tight beanie and am now happy with mine.All I did is run super hot water through it and stretch it gently while it was wet until it was the ""looseness"" I wanted. Soo... yeah. I assume just run it through the dryer if you go too far.",Tight fitting,Color: BrownVerified Purchase,2 people found this helpful
Alyssa Issler,/gp/profile/amzn1.account.AGA5XLUTZJ7RMTPDADZWUC734F2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2019",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,3.0 out of 5 stars,Very cute and fits my small head well but was pretty stinky. I am too stubborn to return so I washed it and am letting it dry overnight. I hope the 2nd one I ordered as a gift doesn't come in smelling bag. They need moisture removing packets in with the hat to prevent this.,Cute but needs work.,Color: Dark DenimVerified Purchase,One person found this helpful
Jay M.,/gp/profile/amzn1.account.AF7XX7IIUHHK4AZITQRSPQFESVPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,5.0 out of 5 stars,"These beanies are just as described and are exactly like the ones that are $20+ at a local boutique. I’ve ordered 3 in total from this seller, and they’ve all been exactly as described including their color. They’re soft, and warm. I’ve washed the one I had from the boutique on a delicate cycle and inside out, but have always air dried it with no issues. Will definitely be repurchasing in different colors.",Perfect Beanie,Color: BlackVerified Purchase,
A. Hughes,/gp/profile/amzn1.account.AEQ4ZZNML775SJVVRPFCFBZ4UKVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2018",1,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,4.0 out of 5 stars,"Unfortunately, it wasn’t the true teal I was expecting, like the photo showed, instead a very bright blue.With a description of “chunky” in the title, I expected it to have just a little bit of a slouch in the back, it did not. It did fit well however, in the sense of just a normal beanie. It’s cute, just not what I was hoping for.I did find, a few weeks ago, that Hobby Lobby was/is selling this exact brand of beanies in store BUT amazon’s prices are the BEST, by far!",Not what I expected,Color: TealVerified Purchase,One person found this helpful
mhayes,/gp/profile/amzn1.account.AGB6BSMQRD7CHEODM2PGGXBKTMUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,5.0 out of 5 stars,Smaller than most of this style cap Not large enough to get the pooch in the back It just fits snug on your head not quite as soft as another brand I bought but it's a cute cap,Cute but smaller,Color: GrayVerified Purchase,One person found this helpful
Tabatha Wilson,/gp/profile/amzn1.account.AHW2J6HN6AQKBEB3WIGRRQHESKZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2019",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=8,5.0 out of 5 stars,This is a great quality hat! Not sure if it is authentic but if it’s not it sure does look like it! Very pleased with my purchase. This was a gift for secret Santa but I think I might have to order myself one!The fit is perfect not tight but not too loose either!,"Great fit, looks Authentic",Color: Confetti OatmealVerified Purchase,One person found this helpful
Hello,/gp/profile/amzn1.account.AEAXUMT2YORWSPVK5YACLLDQ7GPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 22, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,5.0 out of 5 stars,I did find made excellent. A small head and will send back with the other hat ordered at the same time. Just my head is smaller than many this is a premium type hat loved too sad seeing going back though l must reluctantly return...suggest anyone should love these though.  Very kind of seller & amazon for the kind oppertunity to try seeing them on others liked these.,Buy these they are very nice and love them my head too small for looser cable knot ty,Color: BlackVerified Purchase,
Tabitha,/gp/profile/amzn1.account.AFIX7BBJTON6P2IHIVJHFJH4JDBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,5.0 out of 5 stars,"It’s a hat. It looks better than I expected. The quality is pretty fantastic. I ordered the wrong color but that’s on me. I didn’t bother returning it because I wound up really liking it. I did expect it to be a little bigger, but maybe my head is just fat. It’s more of a beanie to me, to get the slouch look I’d have to pin it into my hair and I’m not putting that much effort into a hat. I’ll probably order another one, my mom seemed kinda jealous.","It’s a hat, does hat things.",Color: BrownVerified Purchase,
Whitney Cameron,/gp/profile/amzn1.account.AFXOQJEH6VWWIP6IWPAPLG356HIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2019",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,3.0 out of 5 stars,"This beanie is very warm and the little tag helps the look seem more expensive. My husband wears his daily and gets compliments all the time, my only complain is, if you wash it a few times, the tag gets all wrinkled and the thread seems to get worn quickly, the first one we got was great and lasted a long time, but the second one got a hole in the top within a week.",Nice Beanie,Color: BlackVerified Purchase,One person found this helpful
J,/gp/profile/amzn1.account.AEWTZQHSBB6OAK3J6RTBGIVQX4NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2016",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,4.0 out of 5 stars,"This beanie was just what I was looking for this winter!Its chunky, close-knit material is soft and helps keep me nice and toasty during the cold midwestern winter weather.I've had this beanie for about three months now, have worn it pretty frequently (at least 2-3 times per week) and it hasn't stretched out or pilled after washing/drying.It's very comfortable, especially for being so stylish.I purchased in black, so it goes with everything, and I've gotten a lot of compliments on it.It fit a bit more snugly than I had originally anticipated, which bothered me a little bit at first, but after awhile I noticed I liked that it didn't fall off or need readjusted as much as most of my other beanies do.I'm very satisfied with this hat and I'm thinking of buying more as gifts.",Cute and Comfortable,Color: BlackVerified Purchase,
Tiffany,/gp/profile/amzn1.account.AEPTK5VRLSJ6KQMFT2USIMBBZGQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2017",1,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,5.0 out of 5 stars,I love winter hats. This type is so adorable. I bought two colors and they’re exactly what I expected.  The colors are great and they’re soft.,Great winter hats for a great price.,Color: MaroonVerified Purchase,6 people found this helpful
RKIF,/gp/profile/amzn1.account.AHKV2K5KHBIFCH3JA6WGTUFORDFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2018",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,2.0 out of 5 stars,"In the photo, this hat looks to be slouchy and I think it was also described that way in the description. Well ... maybe if your a child. On my head, it's a fits like a normal knit hat. Rather disappointed in that.Quality is iffy. Pretty sure it will start to unravel long before the first winter ends. Not worth the price in my opinion. May look into returning. Not what I wanted or expected.",Photo is misleading,Color: RoyalVerified Purchase,One person found this helpful
Audria,/gp/profile/amzn1.account.AFAA6EV3H5MLFJ3ISSTVCUGEPGGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,3.0 out of 5 stars,"Don't let the pictures fool you - This hat has no slouch unless your head is really small. It is definitely a skull cap. Cute, but like most acrylic knits it's more stiff than soft.","Less slouchy, definitely skully",Color: GrayVerified Purchase,One person found this helpful
CCP,/gp/profile/amzn1.account.AH552VMTVFVS22PV3BKQ22VIJEWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,5.0 out of 5 stars,I got this for myself mainly bc I noticed the CC on it and it’s part of my initials. This hat is very comfortable and soft. My almost 7 year old also wears it sometimes too and it also fits his head. So I will probably be ordering us both one next time . Definitely a good purchase,Love this and will repurchase,Color: BlackVerified Purchase,
Jessica Rilveria,/gp/profile/amzn1.account.AGN3MAKXEHQNETVPK7G5UMXH67CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2015",2,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,5.0 out of 5 stars,It fits perfectly and I love it so much,Five Stars,Color: BlackVerified Purchase,40 people found this helpful
Daniel Kim,/gp/profile/amzn1.account.AFW4TXOQPO6X2VA72EEEPOUTK4FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 13, 2020",0,,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=9,5.0 out of 5 stars,"This is one of my must-have essentials for winter weather! It's really comfortable, it looks good, it fits really well, and looks good with most outfits. It's not exactly super soft, but that's not a big issue. The fit is a little bit tighter than I would prefer, but it's not a big issue and not something that I can complain about.",Super comfortable,Color: GrayVerified Purchase,
Casey Harris,/gp/profile/amzn1.account.AGGFSNFL2D3AAAUCOJWF6HNTBA6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2017",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,1.0 out of 5 stars,"Haven't gotten around to write a review for awhile, but taking the time to do this now. I ordered two colors of these and don't wear them too much, living in TX you really don't have to. But the top blew out of one of them so far and I'm sure the 2nd one will do the same eventually. Guess I won't be ordering this brand anymore.","Haven't gotten around to write a review for awhile, ...",Color: BeigeVerified Purchase,4 people found this helpful
Caldella Howl,/gp/profile/amzn1.account.AEBGF6UPNT2IIXTEQZCRVJQSQ6JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,3.0 out of 5 stars,"It's doesn't slouch as much in the back as some of the pictures would suggest. Once you have it on your head, it fits mostly like a standard beanie with just a little extra hang room in the top/back part of it. It fits well, though, plus it's warm and still more stylish than a traditional beanie.UPDATED: bumping down to 3 stars because mine lasted less than a year. I pulled it out to use it in January, and the top had broken and unraveled, turning it into essentially a tube instead of a hat. Had to replace it. It was nice while it lasted, but expect to get a new one every winter or two.","Not as Slouchy as I Thought, Only lasted 1 Winter",Color: RustVerified Purchase,
MFrantz,/gp/profile/amzn1.account.AHAVFW4GL3ZT2A6PDDDJSJJ5GY5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,5.0 out of 5 stars,"I bought this because it wasn't too expensive and was cute. I didn't expect much in the way of warmth, but that wasn't my primary goal (I have a fleece hat for the really cold days). However, I was pleasantly surprised when I wore it outside on a snowy, windy, cold day, and it kept my head toasty! I just didn't expect that from a knit hat. Now, would it work that well in sub zero temps? Probably not. But for regular cold days? Nice and warm! And yes, it is cute too! Can be worn fully down or pulled back to be a bit slouchy (but still fully covers the head).",Surprisingly warm!,Color: BeigeVerified Purchase,
Cassie,/gp/profile/amzn1.account.AGLCTNDLMLGSUESPSXVCVTL5U7ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 21, 2018",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,5.0 out of 5 stars,"This C.C brand seems to be all the rage right now, and I was delighted when it arrived! Starting right with the soft logo band on the hat and and the knitting pattern that is adorable! The fit is great, the color is just as it appears, and the quality was above my expectations. It is very warm without being too tight or uncomfortable. The inside is soft, and the hat stays in place as I go about my day. I highly recommend this hat style and I am eager to try other items from this brand. Not to mention it is my initials so bonus points there ;) Plus you can't beat this price.",Amazing Quality!,Color: NavyVerified Purchase,
A.L.Thomas,/gp/profile/amzn1.account.AE2CZKRJK7PKNTMWKVPSB3K6XB3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,4.0 out of 5 stars,"The hat is nicely made, but not as “chunky” as I was hoping for. It was purchased for my daughter that likes the slouchy hats ( as pictured in the advertising) but this one would need a good stretching in order to achieve that look.","Nice hat, but not chunky as advertised",Color: RoyalVerified Purchase,One person found this helpful
Tabby Underwood,/gp/profile/amzn1.account.AGSCUKSU5PE62FB2LI45M3YD52UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2016",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,5.0 out of 5 stars,"I have searched everywhere for this beanie and this is by far the best price. I went to several boutiques in town and they were so cute but I wanted to get it for a little cheaper. I found this one and got it for $8.49 compared to $12 at most retailers so I was especially pleased to find the same brand for a better price. The fabric is thick and soft. I purchased it to wear on our ski trip and I got plenty of use out of it! It has enough fabric to have a little bit of a slouchy look and hang in the back but not too much. You can wear it on the crown of your head and have a little hanging in the back or pull it over your forehead and have a different look.The seller sent it the next day after I purchased it and it was well packaged and free from damage. I was a little sceptic a that it may not have been the same one that I saw in stores but it was the exact same one!! So cute, I need more colors!!","So cute, I need more colors!!",Color: IvoryVerified Purchase,
Deltenney,/gp/profile/amzn1.account.AGJK2OHUNO2ZBB6VZ7KYG6WI7UDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 18, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,4.0 out of 5 stars,"When you are making a quick dash in the cold, grab this knit cap and keep your head and ears warm! I use it to go for the newspaper, to the mailbox, to the store or to walk Wags, the doggy!  It is quick, easy, attractive and warm!! I wear it daily in cold weather!",My Go-To cap! Warm for Head and Ears!,Color: Beige/IvoryVerified Purchase,
candice whalen,/gp/profile/amzn1.account.AFUI4VVU6USEBP5H7CV5OMF7Z5IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,2.0 out of 5 stars,"I bought this hat to replace the one I lost . It was supposed to be the same style, however it was tight on my head with no give. I had to break some of the stiching to make it wearable. I'd say they mislabeled a child's hat as a women's apparently as I do not have a large head. So , unless you have a head the size of a 6 year old, I would buy something else",Not correctly sized,Color: Confetti Dark OliveVerified Purchase,
Bella,/gp/profile/amzn1.account.AGFUTXDZJVPYJSNAGMGXK7H6AFVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 19, 2017",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,1.0 out of 5 stars,"Bummed, I have a lot of CC beanies and I love them. But the shape of this one is just...not right. It’s nkt slouchy, it’s like lopsided, totally a waste wish I had bought a different one or that the description had reflected the actual quality.",I have a lot of CC beanies and I love them. But the shape of this one is ...,Color: GrayVerified Purchase,4 people found this helpful
ocd4dresses,/gp/profile/amzn1.account.AFYREUDNYDQAIKGQU7IT2QYZL5NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2015",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=10,4.0 out of 5 stars,"I have another cap of the same brand and like that one this too is very soft,thick,warm and roomy. It's good quality cap. However the color is slightly different from what appears in the photo. I wanted to match this with a scarf. But the shade of purple is slightly off. But I'll still keep it since it's a very reasonably priced and good quality item",Color misrepresented,Color: Deep PurpleVerified Purchase,8 people found this helpful
Alex25,/gp/profile/amzn1.account.AEL3VPNRYXNSLWGMDVCX3GE66N4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2016",2,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,5.0 out of 5 stars,"As my mom says, I have a huge head and large frame so I'm always worried hats won't fit me right. But this one is so slouchy I can pull it on all the way and it still has some some room left over to give me that slouchy look that I just love. Will come back and buy it in black too! For $10 it's a great bargain! ❤",Literally the cutest beanie!,Color: BeigeVerified Purchase,5 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AEXX2MSHZSQPL2W2WLNKVRMZCPUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2019",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,5.0 out of 5 stars,I purchased this hat as these are all the trend at all of the vendor booths at any craft fair and mall kiosk you go to. Being sold at almost double the cost. Found this hat and jumped at the purchase. Perfect price and perfect hat. I wear to work because unfortunately my work is constantly lacking of heat indoor (office space heating issues) and my coworkers are always complimenting me or noticing how cute this hat is. I recommend everyone purchase this hat.,Warm hat that gets all the attention,Color: VioletVerified Purchase,
E. Qantaqua,/gp/profile/amzn1.account.AH3VUED2W27JP2YBDWYPYSRRIERQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2016",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,5.0 out of 5 stars,"I had ordered one of these hats in another color awhile back and I LOVE it...so when I needed to get a few more hats, I went right back to these...and chose different colors. I know many people seem to have a problem with the label showing, but I personally like it. A subtle touch and I find myself positioning the hats to always have the label in the same spot...settling the hat into that perfect wear. I love these and will very likely be wanting to pick up a few more colors sometime. My daughter is already asking if I can grab one for her as well...and can't beat the price. The quality is great and has held up through much wear, a few surgeries, and offers a cute alternative to the traditional chemo hats... (as well as to wear at other times of course)","Perfect all the way around...Pricing, Style, Quality... I own several and still want more!",Color: BurgundyVerified Purchase,
Genice,/gp/profile/amzn1.account.AFVUVFFMVQK2BHDYQ32PT7T4MG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",2,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,1.0 out of 5 stars,"Very disappointed!  Picture online, on Amazon shows a hat , hanging down in the back.  The attached photos are nothing like the photos used on Amazon and are only snug to the head.  Not what I ordered.",Ok but disappointed,Color: 2 Tone BurgundyVerified Purchase,One person found this helpful
Ashley E. Kroes,/gp/profile/amzn1.account.AH2P2BYPELYHT5HJ3Q4KUYIMFKEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 19, 2020",0,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,5.0 out of 5 stars,Great hat. I was looking for a bright orange hat to draw attention and this is perfect. It appears brighter to me in person than it shows online.  This is the blaze orange that hunters wear. I feel much safer going for walks in wooded or rural areas now and I can't be mistaken for an animal to a trigger-happy hunter (or poacher).,Bright Orange,Verified Purchase,
mcerner,/gp/profile/amzn1.account.AGGJGOEVETFHK24NWWKPQY3VULSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,2.0 out of 5 stars,"I have purchased several CC hats and all were as pictured.  This one tho is very disappointing.  The photo shows a bright, lively color.  What T received was dark and muted.  I am disappointed enough to be considering sending it back.  Again, other CC hats have been very closed to the photos.  Not sure why the big difference with this one.",Not the same colors,Color: Blue/DenimVerified Purchase,
Jennifer Buck,/gp/profile/amzn1.account.AHA4WK6DP2YJD4SM6YJ7QTIORLCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2015",1,0,https://www.amazon.com/product-reviews/B01N5HUOFP/ref=zg_bs_7147440011_cr_16?ie=UTF8&refRID=Q1CGY3GWGN1CCM3KBFZD&pageNumber=11,5.0 out of 5 stars,Love. Good quality and fit. Looks exactly like the picture.,Five Stars,Color: Natural GreyVerified Purchase,52 people found this helpful
