author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Carol Capone,/gp/profile/amzn1.account.AFA2X4LHX5667CLPGFPWJGJKKTRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,1.0 out of 5 stars,I did not find this book uplifting as others have suggested.  I also found myself just turning pages to finish.  Not a fan.,Disappointing.,Verified Purchase,12 people found this helpful,5443684,12,2,Public
MPM,/gp/profile/amzn1.account.AHKDVEDLQYYKJ7ASZF5KMWSCKB5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,2.0 out of 5 stars,"I thought this book would be a serious rumination on guild, regret, and the possibility of finding peace knowing of the infinite lives you could have, or be, living. .  I wanted Borges. I got a derivative of It's A Wonderful Life. The comparison is accurate - Wonderful Life was set in Bedford Falls, Midnight Library was set in the town of Bedford. But the book fell into a predictable pattern and there were no emotional payoffs, because you could tell what the ending would be very early in the book. It was just going through the motions.It was disappointing, because I was very much affected by the beginning of the book. But once it fell into the familiar rut, and did not deviate at all from the story you know would be told, it lost most of its impact.",Predictable Morality Tale - 'Feel Good' Fluff,Verified Purchase,4 people found this helpful,4746851,10,22,Public
Kindle Customer,/gp/profile/amzn1.account.AEIKX5SQS2KPW3H5DTNYSVX4MODQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,2.0 out of 5 stars,"Don't like to write negative book reviews because author has done something beyond my skills, so who am I to criticize? However in this case the glowing reviews are simply undeserved and I feel like the money was ill-spent. If it cost $5 I wouldn't complain. Its simplistic, repetitive, unimaginative and very predictable. Just like 90 percent of all books cranked out in the last decade, so this author is not alone in celebrated mediocrity.",Disappointed,Verified Purchase,7 people found this helpful,3495122,29,10,Public
LA in Dallas,/gp/profile/amzn1.account.AG4AGB3JJOROF4KGTO62ONBLTS4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,1.0 out of 5 stars,"** spoiler alert **As the book starts, Nora Seed is having a bad day. Like, a really, really bad day. So bad that at the end of it she decides she doesn't want to live and deliberately overdoses. (On antidepressants. Can you actually kill yourself with antidepressants? I thought they weren't very toxic. Well, I guess you can kill yourself with too much of anything...)Normally, of course, that would be the end. But then we wouldn't have a story, so something has to happen. Nora finds herself outside a building, with her watch and the building clock stopped at midnight. She enters and finds herself inside a library. Every book in this library is a life she could have lived. (There is some pseudoscientific mumbo-jumbo about the Many Worlds Interpretation of quantum mechanics to justify this scientifically. It's nonsense, of course. Insufficiently-known fact: Quantum mechanics is actually not the same as magic.) The librarian from her old school is in there. She explains that Nora can pick a life and live it. If she is satisfied, she can stay in that life. But if she is dissatisfied she will find herself back in the Midnight Library, where she can try another book. But there is some kind of ill-defined limit, after which Nora will die if she doesn't get a life.So Nora experiences a bunch of lives, where she learns lessons. We hear about the first several lives in some detail. This is the most disappointing part. It is where Matt Haig presents his not very profound insights into life. It is obvious from Nora's meditations that Haig fancies himself a philosopher. But his philosophy is trite. If you want insight from Thoreau's philosophy, I advise you to read Thoreau, not Haig.This kind of thing has been done before. For instance, I remember a story by Theodore Sturgeon (wish I could remember the name of the story), where a man is allowed to see how his life would have played out if he had made different choices. And there are many others. Reliving ones life with different choices is rather a common trope in science fiction.There's something about the way it works works in The Midnight Library that doesn't make sense. When Nora goes into a new life, she just appears in the mind and body of the her that would have existed had she made different choices. But she doesn't really. The Nora that is put into this situation is the Nora that attempted suicide. For instance, she shows up as the lead singer of a world-famous rock band. In this world she (the she of the new world, whom old Nora has just possessed) has written multiple hit songs. However, new Nora doesn't know any of those songs. She knows nothing of her past in this life except what she can suss out from looking at her social media accounts on her phone. She doesn't know the words of the songs she, the she of the life she has joined, composed. In another life she is a glaciologist, but she, new Nora, has no education in glaciology.Eventually we learn that this was all a con. She finds a life in which she is happy and decides to stay. but she can't:Everything was right, and yet she hadn’t earned this. She had joined the movie halfway. She had taken the book from the library, but truthfully, she didn’t own it.So she finds herself back in the Midnight Library, where everything is falling apart. Literally the only choice left to her is to find the book that represents her original life, the life she came from, and start writing in it. So she finds herself back in her old life, but now with a will to live. She drags herself out of bed, gets taken to the hospital and rescued, and seems as the book ends on the road to a better life.So the whole book is a con job designed to sell a bargain-basement generic life affirmation which you can find much more quickly in a million places on the Internet.","Well, that was disappointing.",Verified Purchase,2 people found this helpful,53776,549,64,Public
Jerry,/gp/profile/amzn1.account.AEH3V56QEXNUTILCGV6NQ6GQMLTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 26, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,2.0 out of 5 stars,"Usually I like stories about people in difficult situations, but this one didn't appeal to me.  It's about a middle class person whose life is somewhat dreary and oppressive.  By supernatural means, she is allowed to see what her life would be like if she had made different choices and to exchange her old life for a different one.  I couldn't finish reading it, but I can tell where it is heading.  Correct me if I'm wrong.  Her life is going to turn out dreary and oppressive no matter what choices she makes, so she is going to decide to stick with all of her original choices.",Didn't Like,Verified Purchase,4 people found this helpful,849060,76,58,Public
Man of La Book,/gp/profile/amzn1.account.AFJ6HRHDMONUH5CE32QV4ECNW5QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 14, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,3.0 out of 5 stars,"The Midnight Library by Matt Haig is a story which takes place between life and death. Mr. Haig is an award-winning, bestselling English author.Nora Seed wants to die, but instead she finds herself in a library where she could live alternate versions of her reality, with different choices. Nora tries her hand at being an Olympic athlete, a rock star, and a glaciologist. Nevertheless, with every life comes its own consequences.My wife wanted to read this book, and we heard a lot about it and I’ve read one of Mr Haig’s previous books How to Stop Time and liked it. Our daughter bought a copy to give her on a special occasion,consequently after she finished I got a hold of it.I have nothing particularly bad, or exceptionally good to say about The Midnight Library by Matt Haig. Maybe because of all the hype around it, more was expected.It’s difficult to feel anything for Nora Seed, the mid-30s protagonist. She was born with a winning hand of cards, very smart (a glaciologist), Olympic level athlete, and a voice that can fill stadiums.Does she really have it that bad?Obviously she does because suicide is a good option. While it sounds strange, Mr. Haig does a fantastic job writing how someone like Nora could get so low – it was fascinating to follow.The concept is very enjoyable, but at some point the book become preachy. Not even religious preachy, but like social media memes / greeting cards self-help preachy.The beginning was very good yet uncomfortable to read (in a good way). We follow Nora as her depression snowballs out of control – I was looking forward for the rest. The ending was exactly as I thought it would be, but sprinkled with diabetic level sugar on top.Unfortunately the book went from an altogether interesting, well written story, to a not-so-interesting, well written yet cheesy self-help/motivational book.",From a great concept to an expected ending,Verified Purchase,2 people found this helpful,11294,2151,948,Public
Jason Page,/gp/profile/amzn1.account.AETIXOQXA3KKQ4IWR52YM7SZYT6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 5, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"This was a book that I picked up solely on the the basis of how much I enjoyed the author’s previous book, How to Stop Time. However I think this book may have exceeded the previous work.Equidistant between life and death is the midnight library, and in that place you can see every regret of your life and then travel to that life where you made a different decision.The story moves quickly. Characters are interesting, and the subtle changes between lives offer some nice variation to the story. I had moderate expectations for the book and absolutely loved it.",Imaginative and insightful,Verified Purchase,5 people found this helpful,1592195,10,66,Public
Lori A. Williams,/gp/profile/amzn1.account.AGAZIWFI54WT443WBTGEAID7RT4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"At first, I thought this book might be very depressing.  Instead, it was engrossing, engaging, and grew lighter and more enlightened with every paragraph. Before you realize what's happening, the lessons have captured you and lifted your mood, making you realize that life, itself, is the gift.  And that we are all full of infinite potential.",Totally Worth the Time!,Verified Purchase,6 people found this helpful,272608,143,51,Public
Lucie,/gp/profile/amzn1.account.AFO2KKUNAKVTMMPX5ZEUZ2HCFD6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 4, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"📖📖📖book review📖📖📖The Midnight Library by Matt Haig“Every life contains many millions of decisions. Some big, some small. But every time one decision is taken over another, the outcomes differ. An irreversible variation occurs, which in turn leads to further variations . . .”⭐️⭐️⭐️.5I have to say that I was very excited to read this book and I could not wait to get my hands on it. However I have to say that my expectations were higher than the actual story. I do not want to give any spoilers so I’ll just say that it is an amazing idea of having a library full of books which contain all the possibilities of what your life could be like, depending on the decisions you make. And on top of that be able to erase some of your regrets. The idea is amazing, but in my opinion the execution was slightly poor, it was like taking a philosophical class combined with some self-help book. Not to mention some of the choices that Nora got to experience were slightly over the top, and she did not really get to live any of the lives before returning back to the library. However, I must admit that the end made it all better and there was a moral to the story which I really liked. It’s a story about depression,suicide and new chances, for some this could be a really good read, but for me, it wasn’t bad but I felt at times that I’m reading a young adult novel with a poor plot.",The Midnight Library,Verified Purchase,3 people found this helpful,2253378,43,16,Public
kelseyd524,/gp/profile/amzn1.account.AHHZFXJCZKAOMXMNRS4CZILWF2SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"I have been in a bit of a reading slump lately, putting books down never to pick them back up again. This book got me out of my reading slump and I finished it within three days. I loved every moment and I will say, as someone who has suffered from anxiety and depression, that this book was highly impactful for my mental state in a positive way. I believe I will carry it’s message with me. It is such a clever and special story.",Couldn’t put down,Verified Purchase,6 people found this helpful,4947756,22,17,Public
commandofthelanguage,/gp/profile/amzn1.account.AGKVMSRYTGIO26M5IPPF2K7WA3OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,3.0 out of 5 stars,"“It is easy to mourn the lives we aren’t living. Easy to wish we’d developed other talents, said yes to different offers. Easy to wish we’d worked harder, loved better, handled our finances more astutely, been more popular, stayed in the band, gone to Australia, said yes to the coffee or done more bloody yoga.”The Midnight Library is the account of Nora Seed and her near-death experience thanks to an intentional overdose of medication. On a perfectly ordinary day in her unremarkable, mundane life, Nora finds herself depressed and helplessly watching her life and her relationships unravel before her eyes. Her mother constantly treats her like a mistake, her father is dead, she is estranged from her brother and her best friend, lost her job, and to top it all off, her cat is fatally hit by a car. Fully feeling the weight of her shame and regret, Nora see’s no other way around the consequences of her poor choices and mismanaged opportunities. So, she downs a bottle of prescription anti-depressants and waits for the end of her suffering to come.She awakens somewhere between life and death, in the Midnight Library. After encountering a friendly face from her past, Nora quickly learns that this is not a dream and she is not in just any library. This library contains an infinite number of books, each one telling the story of an infinite number of parallel lives. Her lives. Lives she could have lived if she had made one, or two, or two thousand different choices. Nora is given the chance to step into any of these lives she chooses, to see what they may have been like, and if she finds one that truly brings her happiness, she will be allowed to stay. Before long, Nora realizes that there is no such thing as a life without certain disappointments and tragedy. There is no such thing as perfect happiness all the time, but that doesn’t make her life a failure.The Midnight Library illustrates a scenario most have fantasized about—getting the chance to rewrite our lives by erasing our regrets. The exploration of parallel lives is thoroughly interesting to consider, and readers will widely appreciate the insightful, illuminating message around satisfaction and life experience. Others, however, may argue that the premise alone carries this plot. The dialogue and characters, at times, feel shallow and distant, emotionless and even immature. While the themes themselves (mental health and valuing life) are thoughtful and important, the delivery may fall a little flat for some looking to feel a deeper connection.",It was okay.,Verified Purchase,One person found this helpful,555149,67,66,Public
The Nerdy Gourmet,/gp/profile/amzn1.account.AF34LJERFDBRFOT3PD6P6VKGIX7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2021",1,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"What if you could go through a library in which each book was a different one of your lives? Each one a reflection of different choices you make on a daily basis?Nora wakes up in a library of possibilities. I found The Midnight Library to be a profound book with heartfelt, philosophical vibes. The character arc in this book was original and thought provoking. The writing is free flowing and enticing.I highly recommend reading The Midnight Library for anyone but particularly for book clubs. The potential discussion is limitless.Also, I must mention that I loved the spinning shelves and Nora being transported through different lives. This was a very cinematic read and I will patiently await this adaptation to film. Just throwing that thought out there.Audiobook Review The Midnight Library was beautifully read by Carey Mulligan. She showed great pace, timing and was extremely emotive. Also, I’m a sucker for great accents!",A Book Club Gem,Verified Purchase,2 people found this helpful,407351,60,22,Public
imaloserdude,/gp/profile/amzn1.account.AFZHTZOTXW5PWEANG7P6GS2O62WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"So many options can be pursued when evaluating a book.  Did the author create believable and consistent characters?  Did the author manufacture vivid scenes and detailed locations?  Did the author include Easter eggs for the reader to find, anagrams of names (like in the Series of Unfortunate Events) or a play on words or an alliteration or metaphors or similes or puns?  Did the author include references to real world events or people or places that the reader can connect to?  Did the author explore a familiar concept in a new way?  Did the author give the characters words to say that connect with the reader and their view of life?  Did the author overuse actual dialogue or internal monologue to explain the story instead of relying upon actual action.There are so many options for the reviewer, just as there are so many options for the main character in this book.  Nora Seed finds herself in a library at the stroke of midnight, with lots of books around her and a librarian from her childhood, Mrs. Elm.  Each book represents a different version of Nora’s life, a life of joys and sorrows, people and places, events and tragedies that spawned from a single choice, a decision, or in the case of this girl so full of regrets, something that didn’t happen because she didn’t make that choice.Of course, there is the root life, the life that Nora remembers living, a life full of disappointments and settling, that led to her attempted suicide and her visits to the Midnight Library.  A moment in between, where she isn’t alive and in her body yet she isn’t dead (with the finality that means for self and others).  And there are all of those other lives that she now gets to explore, lives where she doesn’t remember any of that Nora’s life, but finds herself plopped there with a kid yet no memory of this child, or as a wife with no memory of sleeping with her husband, or as a glaciologist with no memory of what such a scientist knows, or as a pop star with no memory of the words to popular songs, or as a pub owner with no memory of what to do when closing.  Lives, but without the memories that led her there.An interesting thread running throughout the book is that of Hugo, another slider who explores his own lives.  Hugo and Nora meet up several times, though find that the other isn’t what they want and each chooses to go back to their own terminal, hers a library and his a video store.  I expected them to meet up at the end, as they had such a powerful connection through their sliding, both aware of themselves and of others, but no.  it wasn’t to be.  I’m not disappointed, just wondering if such a possibility exists, and if I will get this chance one day.  And I wonder how Hugo arrived at this point, if his was also a suicide, and if it only happened to suicides or lives so filled with regrets.A question I still have is about the character of Mrs. Elm (for Nora) or the uncle (for Hugo) and the place where these shamans or guides or facilitators resided.  Both sliders found themselves in an in-between place with a familiar character as the trusted one, not someone who used them but someone who in real life helped them find their own way.  A good person.  An older person who helped at a pivotal time in their life.  I find it cool that the author (Matt Haig) crafted a god-like character, not one who superimposes her/his will on you but one who is limited in what they can do by the physics of the world (a library or a video store) they are trapped in.  Not all-powerful.  Not desiring worship.  Not governed by human impulses (power and sex).  But a personal god whose sole interest was in the needs and wants of a single person, a much better concept (to me) than the invented gods of the modern world that seem interested in humanity as a whole (and worship and knee-bending and blind obedience and all of that stupidity).  If we could wipe away all of the old gods and create a new god for each person today, this would be the kind of god I would like to think about.  Though there is that question about universality, and whether everything we think and feel isn’t just arising from our own experiences, including all of this god-talk.I enjoyed finding things in this book.  Like the title, on page 31.  And the name of the band, a variation of the Kurt Vonnegut classic, Slaughterhouse Five.  And the name of the music shop that sounds like the idea behind all of the lived lives in this book, String Theory.  And the references to Bedford and Pottersville, connecting readers to the classic movie, “It’s a Wonderful Life”.  And life-fright being similar to stage-fright.  And the role of chess in the book, from its beginning to its end, something that used to be a major part of my own life as an educator.  And glitches in the library that stemmed from Nora thinking differently about death than she did in her root life.  And I had to look up “grasshopper suicide”, because the character told me to, and how many forms of life there are (almost nine million), and Frank Ocean (“Moon River” was awesome).Another interesting concept is that of time.  Time doesn’t pass for Nora in the real world as she pulls out numerous books from the library shelves, some exploring for a few minutes, others for hours or days or months.  Yet the clock never moves past 12:00 in slide after slide, life after life, universe after universe, until her thinking changes in such a way that she no longer regrets the choices she made in her root life.  And then the clock starts ticking and Mrs. Elm warns her that she must do just one thing in order to survive, pick that one book, and, wait, I don’t want to spoil it for you, but it gets to 00:03:48.If you want to know what happens to Nora, then read this book.  It is really good and worth your time.  And if you are the philosophical type (as I am), then keep a notepad and pen nearby so that you can write down the interesting thoughts and ideas that flow from the mind of Nora Seed, the questions she ponders, the truths she shares with the world.  And I will end on a final thought, one found on page 137, about life and what it is:  “…acres of disappointment and monotony and hurts and rivalries but with flashes of wonder and beauty.”  Something to think about.",Full of philosophical aphorisms & lots of Easter eggs & ideas about happiness and choices and life,Verified Purchase,One person found this helpful,710508,191,77,Public
Kindle Customer,/gp/profile/amzn1.account.AHGZB4XAUFMFOBNRUDEKYHSNKRSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"Between life and death there is a library and that is just where Nora Seed finds herself after swallowing a whole bottle of pills.  Within that library the shelves go on for ever with every book providing a chance to try another life you could have lived; to see how things would be different if you had made other choices.  Would you have done anything different, if you had the chance to undo your regrets?’Bertrand Russell wrote that ‘To fear love is to fear life, and those who fear life are already three-parts dead’.  Nora had once backed out of a Wedding, her excuse based on her mother's recent demise.  Even knowing that a person is like a city, with a few less desirable parts- dodgy side streets and suburbs, but that the good stuff makes it worthwhile, Nora still opted for the single life.‘Want,’ the Librarian tells Nora, in a measured tone, ‘is an interesting word. It means lack. Sometimes if we fill that lack with something else the original want disappears entirely. Maybe you have a lack problem rather than a want problem. Maybe there is a life that you really want to live.’ ‘Referring to a life she has just tried and returned from, Nora responds : I thought that was it. The one with Dan. But it wasn’t.’After another life cycle, Mrs. Elm, the Librarian, tells Nora that sometimes regrets aren’t based on fact at all but just lies.  When Nora questions Mrs. Elm why she just didn't tell her that the outcome would be the same in this new life as it had been in her root life; Mrs. Elm responds:  ""Because, Nora, sometimes the only way to learn is to live.’""When Nora  discovers a life she thinks she wants, she remembers the words of Mrs Elm on her first visit there: ""If you really want to live a life hard enough, you don’t have to worry . . . The moment you decide you want that life, really want it, then everything that exists in your head now, including this Midnight Library, will eventually be a dream. A memory so vague and intangible it will hardly be there at all.""Every life contains many millions of decisions. Some big, some small. But every time one decision is taken over another, the outcomes differ. An irreversible variation occurs, which in turn leads to further variations.Life begins on the other side of despair. - Jean-Paul Sartre",A Life Recycled,Verified Purchase,One person found this helpful,235341,66,139,Public
J. Medina,/gp/profile/amzn1.account.AHCQ4IPKHMCL3PLVM73SOS7OEUHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"“It is a library of possibility, and death is the opposite of possibility, understand?” This was such a special book if I do say so myself. The premise is this - what If you could visit this library and have the opportunity to see the infinite possible ways your life could turn out, each contained within a book? And then go live that possibility? Say your parents died when you were younger, what if they had lived? Go find that book and off you go! Wondering how your life would be if you hadn’t broken up with the love of your life in 8th grade? Well friend, that book is there too.In all honesty, Nora is living this reality, as she finds herself in a bit of a sitch. She is not happy with how her life has turned out, and is clearly thinking about the ‘what if’ of it all. Now, if you are thinking, the cheese factor here is off the charts, hold on. This is a very well done book and said cheese was nonexistent, leaving us with a very smartly executed drama that was at the same time very heartfelt and I couldn’t have loved it more.",Really enjoyed this gem of a book.,Verified Purchase,One person found this helpful,14224,303,624,Public
KatieH,/gp/profile/amzn1.account.AFKJV2GRFZ4LZTMLSOZMAKEIF2OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"This beautiful book is timely with the rampant despair of 2020. His quotes of philosophers spoke to me such as Sartre: ""Life begins on the other side of despair."" This book weaves messages of hope in the face of emotional pain, loss, etc. with a splash of physics. This was the book I needed right now. After reading it I feel better about life and grateful to Matt Haig.",Touched my heart and drew me in to the very end,Verified Purchase,5 people found this helpful,2744746,26,29,Public
M. Bennett,/gp/profile/amzn1.account.AG4TTVN7TZCCL7XNHB5MCTPYCZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,5.0 out of 5 stars,"This was a sad and yet an enjoyable read. The beginning is quite dismal which is that base on which the book was written. We find Nora, our main character, in a depressing point in her life. Things are just going wrong. It seems that if something in her life can fall apart, then it is doing it. She has so many regrets on the way her life has went. She wonders ""what if"" about so many directions in her life. The depression eats her up so much that she decides she doesn't want to go on anymore. Enter, the midnight library. Here Nora finds that it is full of books. Every book is a ""what if"" in Nora's life. What if she decided to put all her efforts into her swimming, or her music, or her husband? Each one she gets to experience all her regrets only to find that life is full of regrets but it is what we make of them that counts.Anyone who has had these struggles will definitely identify with Nora. It puts a perspective on life that is positive. A lot like the movie A Wonderful Life does. It was heart-warming and endearing. A book that I will have to keep in my thoughts on days I wonder ""what if?""",For the What If's in your life,Verified Purchase,One person found this helpful,31589,622,677,Public
farouche,/gp/profile/amzn1.account.AGYDQRGIFMXZJZH4E5M7ZKPUPLSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,2.0 out of 5 stars,"I wish you could give half stars; this would be a 2.5 star rating if I could give one.I liked the premise -- how would your life be different if you could change small decisions and follow the resulting consequences.  However, the book never quite got off the ground.  There were so many interesting avenues the author might have explored, but this played out in very predictable ways . A shame.",Loved the premise but the execution didn't live up to it,Verified Purchase,4 people found this helpful,959397,158,50,Public
Summer Beaulieu,/gp/profile/amzn1.account.AEQJJZZ6WMNZOZUXJGKFNCSJ37AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 20, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,4.0 out of 5 stars,"I thoroughly enjoyed this book. I haven’t read anything like this but I have heard that this concept for a book has already been thought of. Multiple universes. Testing out different lives. Etcetera. Etcetera. I am very satisfied with what the main character Nora chose at the end! I think this book helps with acknowledging that there is no such thing as a perfect life. Every decision we make can have a huge impact. Do not live through other people’s dreams. Be true to your self and your hopes and dreams. It’s never too late to teach an old dog new tricks. 😉Some of my highlighted quotes I favor from this book are“...sometimes the only way to learn is to live.”“...the more people were connected on social media, the lonelier society became.”“It was one of life’s rules – Never trust someone who is willingly rude to low-paid service staff.”“You don’t have to understand life. You just have to live it.”",Great Life Lesson,Verified Purchase,One person found this helpful,626369,89,128,Public
Tarheels,/gp/profile/amzn1.account.AE3YGB6D6EUYULD75MM2DPGW4A2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2021",0,,https://www.amazon.com/Midnight-Library-Novel-Matt-Haig/product-reviews/0525559477/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews,5.0 out of 5 stars,"Wow. This book. This was the book to read late in December of 2020. The Midnight Library brought peace, joy, and self-reflection at a time when I really needed it AND when I had the time to thoroughly process it all. Even with me taking my time with it, I read this book in two quick sittings. Matt Haig’s writing is smooth as butter, and Nora Seed’s story is one I could definitely relate to in different ways.I’m not summarizing the synopsis for this one as I normally would because I think it’s important to go into this book with fresh eyes and no preconceptions. Just know I highlighted this book out the wazoo, and I never tire of sliding door type stories infused with hope. The Midnight Library receives my highest of accolades; when I was finished with Nora’s story, I gave the book a huge hug and immediately bought two more of Matt Haig’s books. Love love love.",More than worthy of every award!,Verified Purchase,One person found this helpful,10903,610,682,Public
